File,level,term_path,term_id,term_url,title,agrovoc
AGROVOC-Processing-c_6195.csv,2,c_6195>c_2201,c_2201,http://aims.fao.org/aos/agrovoc/c_2201,- Desalting,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_2216,c_2216,http://aims.fao.org/aos/agrovoc/c_2216,- Destoning,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_2217,c_2217,http://aims.fao.org/aos/agrovoc/c_2217,- Desugaring,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_2219,c_2219,http://aims.fao.org/aos/agrovoc/c_2219,- Detoxification,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2219>c_28334,c_28334,http://aims.fao.org/aos/agrovoc/c_28334,- - Chemical decontamination,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2219>c_28335,c_28335,http://aims.fao.org/aos/agrovoc/c_28335,- - Radioactive decontamination,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_24014,c_24014,http://aims.fao.org/aos/agrovoc/c_24014,- Delignification,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_2402,c_2402,http://aims.fao.org/aos/agrovoc/c_2402,- Drying,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2402>c_24088,c_24088,http://aims.fao.org/aos/agrovoc/c_24088,- - Spray drying,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2402>c_25230,c_25230,http://aims.fao.org/aos/agrovoc/c_25230,- - Tobacco curing,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2402>c_25799,c_25799,http://aims.fao.org/aos/agrovoc/c_25799,- - Hot air drying,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2402>c_25800,c_25800,http://aims.fao.org/aos/agrovoc/c_25800,- - Cold air drying,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2402>c_25801,c_25801,http://aims.fao.org/aos/agrovoc/c_25801,- - Vacuum drying,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2402>c_25802,c_25802,http://aims.fao.org/aos/agrovoc/c_25802,- - Forced air drying,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2402>c_28553,c_28553,http://aims.fao.org/aos/agrovoc/c_28553,- - Foam mat drying,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2402>c_28557,c_28557,http://aims.fao.org/aos/agrovoc/c_28557,- - Roller drying,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2402>c_3090,c_3090,http://aims.fao.org/aos/agrovoc/c_3090,- - Freeze drying,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2402>c_330802,c_330802,http://aims.fao.org/aos/agrovoc/c_330802,- - Mechanical drying,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2402>c_36939,c_36939,http://aims.fao.org/aos/agrovoc/c_36939,- - Osmotic drying,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2402>c_37302,c_37302,http://aims.fao.org/aos/agrovoc/c_37302,- - Fluidized bed drying,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2402>c_5084,c_5084,http://aims.fao.org/aos/agrovoc/c_5084,- - Natural drying,
AGROVOC-Processing-c_6195.csv,4,c_6195>c_2402>c_5084>c_14413,c_14413,http://aims.fao.org/aos/agrovoc/c_14413,- - - Solar drying,
AGROVOC-Processing-c_6195.csv,4,c_6195>c_2402>c_5084>c_28554,c_28554,http://aims.fao.org/aos/agrovoc/c_28554,- - - Air drying,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2402>c_637,c_637,http://aims.fao.org/aos/agrovoc/c_637,- - Artificial drying,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_24079,c_24079,http://aims.fao.org/aos/agrovoc/c_24079,- Sawing,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_24079>c_28141,c_28141,http://aims.fao.org/aos/agrovoc/c_28141,- - Rip sawing,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_24841,c_24841,http://aims.fao.org/aos/agrovoc/c_24841,- Foaming,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_24947,c_24947,http://aims.fao.org/aos/agrovoc/c_24947,- Heat treatment,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_24947>c_1851,c_1851,http://aims.fao.org/aos/agrovoc/c_1851,- - Cooking,
AGROVOC-Processing-c_6195.csv,4,c_6195>c_24947>c_1851>c_786,c_786,http://aims.fao.org/aos/agrovoc/c_786,- - - Baking,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_24947>c_28382,c_28382,http://aims.fao.org/aos/agrovoc/c_28382,- - Rendering,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_24947>c_28572,c_28572,http://aims.fao.org/aos/agrovoc/c_28572,- - Heat sterilizing,
AGROVOC-Processing-c_6195.csv,4,c_6195>c_24947>c_28572>c_28600,c_28600,http://aims.fao.org/aos/agrovoc/c_28600,- - - Uht treatment,
AGROVOC-Processing-c_6195.csv,4,c_6195>c_24947>c_28572>c_28607,c_28607,http://aims.fao.org/aos/agrovoc/c_28607,- - - Uperization,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_24947>c_28588,c_28588,http://aims.fao.org/aos/agrovoc/c_28588,- - Tempering,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_24947>c_28596,c_28596,http://aims.fao.org/aos/agrovoc/c_28596,- - Torrefaction,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_24947>c_36195,c_36195,http://aims.fao.org/aos/agrovoc/c_36195,- - Hot water treatment,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_24947>c_5623,c_5623,http://aims.fao.org/aos/agrovoc/c_5623,- - Pasteurization,
AGROVOC-Processing-c_6195.csv,4,c_6195>c_24947>c_5623>c_28484,c_28484,http://aims.fao.org/aos/agrovoc/c_28484,- - - Flash pasteurization,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_24947>c_6837,c_6837,http://aims.fao.org/aos/agrovoc/c_6837,- - Scalding,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_24947>c_7381,c_7381,http://aims.fao.org/aos/agrovoc/c_7381,- - Steaming,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_24947>c_950,c_950,http://aims.fao.org/aos/agrovoc/c_950,- - Blanching,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_2554,c_2554,http://aims.fao.org/aos/agrovoc/c_2554,- Emulsifying,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_26811,c_26811,http://aims.fao.org/aos/agrovoc/c_26811,- Pulping,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_27035,c_27035,http://aims.fao.org/aos/agrovoc/c_27035,- Vulcanization,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_2738,c_2738,http://aims.fao.org/aos/agrovoc/c_2738,- Evaporating,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_2744,c_2744,http://aims.fao.org/aos/agrovoc/c_2744,- Evisceration,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_27550,c_27550,http://aims.fao.org/aos/agrovoc/c_27550,- Immobilization,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_2769,c_2769,http://aims.fao.org/aos/agrovoc/c_2769,- Extrusion,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_28310,c_28310,http://aims.fao.org/aos/agrovoc/c_28310,- Conching,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_28332,c_28332,http://aims.fao.org/aos/agrovoc/c_28332,- Decaffeination,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_28343,c_28343,http://aims.fao.org/aos/agrovoc/c_28343,- Degreening,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_28357,c_28357,http://aims.fao.org/aos/agrovoc/c_28357,- Encapsulation,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_28357>c_35224,c_35224,http://aims.fao.org/aos/agrovoc/c_35224,- - Microencapsulation,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_28460,c_28460,http://aims.fao.org/aos/agrovoc/c_28460,- Micronization,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_28461,c_28461,http://aims.fao.org/aos/agrovoc/c_28461,- Microwave treatment,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_28461>c_26799,c_26799,http://aims.fao.org/aos/agrovoc/c_26799,- - Microwave cooking,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_28500,c_28500,http://aims.fao.org/aos/agrovoc/c_28500,- Plucking,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_28537,c_28537,http://aims.fao.org/aos/agrovoc/c_28537,- Aroma recovery,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_2855,c_2855,http://aims.fao.org/aos/agrovoc/c_2855,- Fermentation,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2855>c_12123,c_12123,http://aims.fao.org/aos/agrovoc/c_12123,- - Leavening of dough,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2855>c_27442,c_27442,http://aims.fao.org/aos/agrovoc/c_27442,- - Acetic fermentation,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2855>c_27474,c_27474,http://aims.fao.org/aos/agrovoc/c_27474,- - Butyric fermentation,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2855>c_27518,c_27518,http://aims.fao.org/aos/agrovoc/c_27518,- - Alcoholic fermentation,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2855>c_27566,c_27566,http://aims.fao.org/aos/agrovoc/c_27566,- - Lactic fermentation,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2855>c_27569,c_27569,http://aims.fao.org/aos/agrovoc/c_27569,- - Malolactic fermentation,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2855>c_27571,c_27571,http://aims.fao.org/aos/agrovoc/c_27571,- - Methane fermentation,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2855>c_27591,c_27591,http://aims.fao.org/aos/agrovoc/c_27591,- - Propionic fermentation,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2855>c_27739,c_27739,http://aims.fao.org/aos/agrovoc/c_27739,- - Aerobic fermentation,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2855>c_27741,c_27741,http://aims.fao.org/aos/agrovoc/c_27741,- - Anaerobic fermentation,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2855>c_28371,c_28371,http://aims.fao.org/aos/agrovoc/c_28371,- - Citric fermentation,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2855>c_28372,c_28372,http://aims.fao.org/aos/agrovoc/c_28372,- - Kojic fermentation,
AGROVOC-Processing-c_6195.csv,3,c_6195>c_2855>c_34905,c_34905,http://aims.fao.org/aos/agrovoc/c_34905,- - Solid state fermentation,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_28579,c_28579,http://aims.fao.org/aos/agrovoc/c_28579,- Sulphitation,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_28599,c_28599,http://aims.fao.org/aos/agrovoc/c_28599,- Fluidized bed processing,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_29211,c_29211,http://aims.fao.org/aos/agrovoc/c_29211,- Defatting,
AGROVOC-Processing-c_6195.csv,2,c_6195>c_2967,c_2967,http://aims.fao.org/aos/agrovoc/c_2967,- Flavouring,
